id,LoanNr_ChkDgt,Name,City,State,Bank,BankState,ApprovalDate,ApprovalFY,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,DisbursementDate,DisbursementGross,BalanceGross,Accept
bd6ff75f14a,5857864008,ARCHTYPE CONSTRUCTION,PHILADELPHIA,PA,BANK OF AMERICA NATL ASSOC,RI,12-Nov-02,2003,1,1.0,0,1,1,1,Y,N,31-Dec-02,"$47,124.00 ",$0.00 ,1
0382fcf0174,1057704010,MOTHER'S CLEANERS,PITTSBURGH,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,21-Mar-97,1997,1,2.0,0,0,1,0,Y,N,30-Apr-98,"$9,999.00 ",$0.00 ,1
c0585e435c3,5604004010,MULCH MAN,ASTON (ASTON MILLS),PA,"PNC BANK, NATIONAL ASSOCIATION",DE,9-Aug-02,2002,7,1.0,5,7,1,1,0,N,31-May-03,"$500,000.00 ",$0.00 ,1
57d5bfc8d54,4974374008,BRUSTER'S OLD FASHND ICE CREAM,LEWISBERRY,PA,CENTRIC BANK,PA,11-Oct-01,2002,2,2.0,0,0,10605,1,N,N,31-Jul-02,"$586,500.00 ",$0.00 ,1
1f02d04b5f2,3180184003,SUN HOSIERY MANUFACTURING INC,MONTGOMERYVILLE,PA,"BUSINESS LOAN CENTER, LLC",SC,15-Sep-99,1999,70,1.0,70,70,1,1,0,N,31-Dec-99,"$1,026,000.00 ",$0.00 ,0
8a288f7d560,6257434009,"DAVID J.WITCHELL SALON &SPA,IN",NEWTOWN,PA,BANK OF AMERICA NATL ASSOC,NC,18-Apr-03,2003,90,0.0,0,0,1,1,N,N,31-May-03,"$1,000,000.00 ",$0.00 ,1
28980f04d66,5514404008,BOS INDUSTRIAL SALES,PITTSBURGH,PA,CITIZENS BANK NATL ASSOC,RI,8-Jul-02,2002,1,1.0,0,1,1,1,Y,N,31-Aug-02,"$18,224.00 ",$0.00 ,1
cdc3616fe89,5824164003,MARSHALL MARKETING & COMMUNICA,PITTSBURGH,PA,S & T BANK,PA,30-Oct-02,2003,19,1.0,0,0,1,1,N,N,31-Dec-02,"$150,000.00 ",$0.00 ,1
688ca8ccaa7,7856924010,SHOWER CLEANING SERVICES,ENOLA,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,28-Sep-04,2004,1,1.0,3,1,1,1,0,N,31-Oct-04,"$50,000.00 ",$0.00 ,0
88684f2f609,6545834005,BRIAN KAMPI LANDSCAPING,PITTSBURGH,PA,CITIZENS BANK NATL ASSOC,RI,31-Jul-03,2003,1,1.0,0,1,1,1,0,N,31-Aug-03,"$12,500.00 ",$0.00 ,1
9df547e5238,6046494005,"MOBILE LUBE EXPRESS, INC.",CARNEGIE,PA,AMERISERV FINANCIAL BANK,PA,24-Jan-03,2003,1,2.0,0,0,1,2,0,Y,31-Mar-03,"$45,000.00 ",$0.00 ,1
17814fdb9a4,4439933001,NATIONAL SIGNAL TECHNOLOGY,PITTSBURGH,PA,BNY MELLON NATL ASSOC,PA,26-Apr-91,1991,3,2.0,0,0,1,0,N,N,31-Jul-91,"$25,000.00 ",$0.00 ,1
46f7175ccbf,1113034005,"DREAMERS CAFE' & MARKETPLACE,",READING,PA,SANTANDER BANK NATL ASSOC,PA,9-Apr-97,1997,3,2.0,0,0,1,0,N,Y,30-Jun-97,"$32,000.00 ",$0.00 ,1
072cf0cf582,2129655009,"COMMON PLEA CATERING, INC.",PITTSBURGH,PA,CITIZENS BANK NATL ASSOC,RI,16-Nov-06,2007,30,1.0,3,33,0,1,Y,N,31-Dec-06,"$263,652.00 ",$0.00 ,1
57ad528ec5b,4096774005,"C & C TOOL AND SAW, INC",BROOMALL,PA,ALLIANCE BANK,PA,30-Nov-00,2001,2,1.0,0,0,1,1,N,N,31-Dec-00,"$120,000.00 ",$0.00 ,0
431aa8bbaf0,6342554004,RODOP TRUCKING,PHILADELPHIA,PA,CITIZENS BANK NATL ASSOC,RI,22-May-03,2003,1,1.0,0,1,1,1,0,N,31-Jul-03,"$31,000.00 ",$0.00 ,1
3c139d06e89,7380554010,JIMMY DOLLAR STORE,FORD CITY,PA,CITIZENS BANK OF PENNSYLVANIA,PA,23-Apr-04,2004,9,1.0,0,9,1,1,0,N,31-May-04,"$75,000.00 ",$0.00 ,1
15edc80818e,4677403001,THE LITTLE CRAFTIQUE,CHAMBERSBURG,PA,SANTANDER BANK NATL ASSOC,PA,9-Jan-92,1992,2,2.0,0,0,1,0,N,N,30-Apr-92,"$45,000.00 ",$0.00 ,1
f2b7d565410,6431184002,INTERSOURCE INC,WEXFORD,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,20-Jun-03,2003,13,1.0,1,6,1,1,Y,N,30-Sep-03,"$306,811.00 ",$0.00 ,1
fa4e11eccd5,8604674005,PM TRANSPORTATION LANES,HUNTINGDON VALLEY,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,11-Feb-05,2005,20,1.0,0,20,1,1,T,N,31-May-05,"$59,000.00 ",$0.00 ,0
3413f0b0302,3329223005,SABRE EQUIPMENT COMPANY,MCKEES ROCKS,PA,DOLLAR BANK A FED. SAVINGS BK,PA,3-Nov-88,1989,3,2.0,0,0,0,0,N,N,31-Jan-89,"$90,000.00 ",$0.00 ,1
acf80b62ae1,1495575004,CORBIN AND COMPANY,DARLINGTON,PA,CITIZENS BANK NATL ASSOC,RI,12-Oct-05,2006,6,1.0,0,6,0,1,N,N,31-Oct-05,"$47,000.00 ",$0.00 ,1
cee9d26669f,6263104000,QUAL-TECH ENGINEERS INC,HOUSTON,PA,CITIZENS BANK NATL ASSOC,RI,22-Apr-03,2003,7,1.0,0,7,1,1,T,N,31-May-03,"$116,026.00 ",$0.00 ,1
00c41ff2ab7,8267444004,STARGATE ENTERTAINMENT LLC,PHILADELPHIA,PA,CITIZENS BANK NATL ASSOC,RI,10-Dec-04,2005,2,1.0,0,2,1,1,0,N,31-Dec-04,"$50,000.00 ",$0.00 ,1
84db1034476,1138566010,METRO DYNAMIC CONSTRUCTION SPE,SWARTHMORE,PA,SUN NATIONAL BANK,NJ,24-Feb-06,2006,15,1.0,0,15,1,2,Y,N,31-Mar-06,"$300,000.00 ",$0.00 ,1
81cfb68c0cb,1247785009,HILARY L. NEUMANN DBA REAL EMB,CORAOPOLIS,PA,CITIZENS BANK OF PENNSYLVANIA,PA,28-Mar-05,2005,1,2.0,1,2,1,1,N,N,30-Apr-05,"$24,000.00 ",$0.00 ,1
9824c27039c,7512123006,CLARKE HEALTH CARE PRODUCTS,OAKDALE,PA,BNY MELLON NATL ASSOC,PA,25-Aug-94,1994,5,2.0,0,0,1,0,N,N,31-Oct-94,"$105,000.00 ",$0.00 ,1
4f29328a82d,8992704002,AVANTI SKIN CENTER,LANSDALE,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,19-Jul-05,2005,1,2.0,5,6,1,1,0,N,31-Aug-05,"$300,000.00 ",$0.00 ,0
60015a490ca,6672894004,"THE CREATIVE MOLE, INCING",DILLSBURG,PA,NEWTEK SMALL BUS. FINANCE INC.,NY,10-Sep-03,2003,7,1.0,2,7,2103,2,0,N,31-Dec-03,"$50,000.00 ",$0.00 ,1
5dad0c91ff3,3689025000,"Competitve Edge Sports KOP, In",King of Prussia,PA,SUSQUEHANNA BANK,PA,13-Oct-09,2010,2,2.0,0,2,0,1,N,N,1-Nov-09,"$400,000.00 ",$0.00 ,1
7011ecebabb,2031424005,LYDON PERSONAL CARE HOME,GILLETT,PA,MANUFACTURERS & TRADERS TR CO,NY,4-May-98,1998,4,1.0,0,0,1,0,N,N,31-Jul-98,"$125,000.00 ",$0.00 ,1
c99a6b27d09,2937164006,H P S TIRE & AUTO,PUNXSUTAWNEY,PA,FIRST COMMONWEALTH BANK,PA,12-May-99,1999,1,2.0,1,1,1,0,Y,N,30-Nov-99,"$20,000.00 ",$0.00 ,1
59abe365cff,4851843000,"ERIE PETROLEUM, INC.",ERIE,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,19-May-92,1992,105,1.0,0,0,1,0,N,N,31-Jul-92,"$144,969.00 ",$0.00 ,1
8d66d9fe318,1676285010,"DENIM HEAVEN, INC.",PITTSBURGH,PA,CITIZENS BANK NATL ASSOC,RI,23-Feb-06,2006,1,2.0,0,1,0,1,N,N,31-Mar-06,"$29,000.00 ",$0.00 ,0
beb50d7b0ca,3188044001,BAILEY'S BEER DISTRIBUTING,CANNONSBURG,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,20-Sep-99,1999,2,2.0,0,0,1,2,0,Y,30-Nov-99,"$30,000.00 ",$0.00 ,1
671f250482a,8281583000,"ACS,INC.",LEWISTOWN,PA,FIRST NATL BK OF PENNSYLVANIA,PA,21-Apr-95,1995,10,1.0,0,0,1,0,N,Y,30-Apr-95,"$30,000.00 ",$0.00 ,1
c56f3ae9382,6185804002,DICARLOS PIZZA,CANONSBURG,PA,CITIZENS BANK OF PENNSYLVANIA,PA,20-Mar-03,2003,6,1.0,0,6,1,1,Y,N,30-Apr-03,"$35,000.00 ",$0.00 ,0
1ceb8260315,2277936008,THE MARK INC AND ROMARK LLC,FORTY FORT,PA,HOPEWELL VALLEY COMMUNITY BANK,NJ,28-Jul-06,2006,1,2.0,7,0,1,2,0,N,31-Oct-06,"$325,000.00 ",$0.00 ,1
34e7a391241,3095635009,JUSTIN W. FOULK,YEAGERTOWN,PA,CITIZENS BANK OF PENNSYLVANIA,PA,19-May-08,2008,2,1.0,0,2,0,2,N,N,30-Jun-08,"$14,000.00 ",$0.00 ,1
1432f789eac,8834584008,EARL'S TOWING.COM LLC,PHOENIXVILLE,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,3-May-05,2005,3,1.0,2,3,1,1,T,N,31-May-05,"$163,000.00 ",$0.00 ,0
a90c90c8087,2136505008,BRUCE C WALBERT DBA TRAIL MOTO,YORK,PA,CAPITAL ONE NATL ASSOC,VA,21-Nov-06,2007,2,1.0,0,2,0,1,N,N,31-Dec-06,"$50,000.00 ",$0.00 ,1
dc2c8543745,1183645002,CONTINENTAL AUTO BODY & PAINT,LITITZ,PA,CITIZENS BANK NATL ASSOC,RI,7-Feb-05,2005,3,1.0,0,3,1,1,N,N,28-Feb-05,"$22,000.00 ",$0.00 ,0
898da6dc4a9,1720344006,"GROSS MACHINE,  INC.",WARRINGTON,PA,UPS CAPITAL BUSINESS CREDIT,CT,5-Dec-97,1998,20,1.0,0,0,1,0,N,N,31-Dec-97,"$650,000.00 ",$0.00 ,1
7ad2d638c7a,9311833010,PIZZLE'S PLACE,KINGSTON,PA,FIRST LIB BK & TRUST A DIVISIO,PA,30-May-96,1996,2,1.0,0,0,1,0,N,Y,31-Oct-96,"$100,000.00 ",$0.00 ,1
691434b6d90,3500173004,BILL'S SHUR SAVE FOOD MART,MT. JEWETT,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,8-Aug-89,1989,4,2.0,0,0,1,0,N,N,31-Jan-90,"$195,000.00 ",$0.00 ,1
de2aa9d1ecd,3505785001,IEJ Corporation and Ilyas M. S,PHILADELPHIA,PA,CONTINENTAL BANK,PA,9-Jul-09,2009,10,1.0,0,10,0,1,N,N,31-Jul-09,"$2,000,000.00 ",$0.00 ,1
157c57ae0bf,5225284002,THE GREAT ROOM INC,BLUE BELL,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,20-Feb-02,2002,1,2.0,2,1,1,1,0,N,30-Apr-02,"$300,000.00 ",$0.00 ,1
e2e8090c281,1320135010,"U.S. PETROLEUM & DIESEL, INC.",KING OF PRUSSIA,PA,CITIZENS BANK NATL ASSOC,RI,31-May-05,2005,8,1.0,0,10,1,1,N,N,30-Jun-05,"$100,000.00 ",$0.00 ,1
fb3df877029,5948064010,MALL GOLF,PITTSBURGH,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,16-Dec-02,2003,4,2.0,0,0,1,1,0,Y,31-May-03,"$50,000.00 ",$0.00 ,1
12978290dff,4019114002,LAKESIDE CHIROPRACTIC,CONNEAUT LAKE,PA,FIRST NATL BK OF PENNSYLVANIA,PA,23-Oct-00,2001,1,2.0,0,0,1,2,0,Y,31-Dec-00,"$60,000.00 ",$0.00 ,1
81e6628f924,8587874003,CHI-LIN LLC,EAGLEVILLE,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,8-Feb-05,2005,1,2.0,8,1,1,1,0,N,28-Feb-05,"$150,000.00 ",$0.00 ,1
1f6054aa3c0,7313424006,CYCLEZONE AND ANGELS WISHES,QUAKERTOWN,PA,UNITY BANK,NJ,31-Mar-04,2004,4,1.0,1,4,1,1,0,N,30-Apr-04,"$300,000.00 ",$0.00 ,1
5b2babeeee6,1264565004,"TRESERA, INC. DBA CURVES OF SA",SAXONBURG,PA,CITIZENS BANK NATL ASSOC,RI,12-Apr-05,2005,4,2.0,0,4,1,1,N,N,30-Apr-05,"$30,000.00 ",$0.00 ,1
5eb7bb4e49d,3562744000,"DEL RICHARD BONI, D.M.D.",PARIS,PA,"WESBANCO BANK, INC.",WV,31-Jan-00,2000,3,1.0,0,0,1,1,N,N,31-Mar-00,"$195,000.00 ",$0.00 ,1
2fce33ed4b8,6401844009,FOR MY KIDS INC,RICHBORO,PA,"READYCAP LENDING, LLC",CA,12-Jun-03,2003,15,2.0,14,1,1,1,0,N,30-Jun-03,"$725,900.00 ",$0.00 ,1
3486ecffef8,4885744010,HOLLYWOOD TANS,WEST CHESTER,PA,VALLEY NATIONAL BANK,NJ,5-Sep-01,2001,1,2.0,6,1,38601,1,0,N,5-Apr-02,"$323,500.00 ",$0.00 ,1
a0d81b2b6f6,2491595007,"STAHL SHEAFFER ENGINEEERING, L",STATE COLLEGE,PA,CITIZENS BANK NATL ASSOC,RI,4-Jun-07,2007,5,2.0,0,5,0,1,Y,N,30-Jun-07,"$60,000.00 ",$0.00 ,1
bfeea71ec14,7604503010,ALTERNATIVE RESOURCES CORP,NORTH WALES,PA,WELLS FARGO BANK NATL ASSOC,PA,22-Sep-94,1994,35,1.0,0,0,1,0,N,Y,31-Oct-94,"$100,000.00 ",$0.00 ,1
f2ac5ff4db3,5736054005,WILSON & MCCRACKEN INC,PITTSBURGH,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,27-Sep-02,2002,4,1.0,0,0,1,1,Y,N,30-Jun-05,"$15,000.00 ",$0.00 ,1
dfb2d47446c,6876984009,CURVES,NORTH CATASAUQUA,PA,"PNC BANK, NATIONAL ASSOCIATION",NJ,4-Nov-03,2004,2,2.0,4,2,21420,2,0,N,30-Jun-04,"$192,000.00 ",$0.00 ,1
c1f23445012,3442703009,PETLAND,WASHINGTON,PA,BRANCH BK. & TR CO,WV,16-May-89,1989,23,1.0,0,0,63810,0,N,N,31-Jul-89,"$200,000.00 ",$0.00 ,1
482c8307389,2082404010,DUST BUNNIES INC,BRIDGEVILLE,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,22-May-98,1998,5,2.0,0,0,1,0,Y,N,30-Sep-98,"$25,000.00 ",$0.00 ,0
13762abee08,1311876003,REARDEN PLUMBING INC,READING,PA,VIST BANK,PA,9-Mar-06,2006,2,1.0,0,2,1,2,Y,N,31-Mar-06,"$13,700.00 ",$0.00 ,1
cc4450e16fd,6719454010,HOWE SCALE OF PITTSBURGH,PITTSBURGH,PA,CAPITAL ONE NATL ASSOC,VA,24-Sep-03,2003,5,1.0,2,5,1,1,0,N,31-Oct-03,"$50,000.00 ",$0.00 ,1
c2c349f64b6,2158685006,ROBERT SURRAN KARR JR. DBA FIN,POTTSTOWN,PA,CAPITAL ONE NATL ASSOC,VA,5-Dec-06,2007,1,1.0,1,1,0,1,N,N,31-Dec-06,"$50,000.00 ",$0.00 ,0
e7d26f4408d,7411044003,PITTSBURGH CYBERCONXION INC,PITTSBURGH,PA,ENTERPRISE BANK,PA,5-May-04,2004,8,2.0,8,0,1,1,Y,N,30-Nov-04,"$245,373.00 ",$0.00 ,1
ba940f98d2e,6791334003,RUFF SUPPLY COMPANY,ARCHBALD,PA,CAPITAL ONE NATL ASSOC,VA,14-Oct-03,2004,3,1.0,3,3,1,2,0,N,31-Jan-04,"$35,000.00 ",$0.00 ,1
07113e93b65,3200775008,Keystone State Family Chiropra,Dallastown,PA,METRO BANK,PA,28-Aug-08,2008,5,2.0,0,0,0,1,N,N,30-Sep-08,"$683,000.00 ",$0.00 ,1
37307504938,7403544000,BURNS EXCAVATING INC,ALTOONA,PA,CITIZENS BANK NATL ASSOC,RI,3-May-04,2004,1,1.0,0,1,1,1,Y,N,31-Jul-04,"$262,265.00 ",$0.00 ,1
e18a590e1e4,5444164001,VENUS CODE FITNESS,CRANBERRY,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,6-Jun-02,2002,2,2.0,0,0,1,1,0,Y,30-Sep-02,"$33,500.00 ",$0.00 ,1
f28b8a0f4c5,7179074006,ABILITY PROSTHETICS & ORTHOTIC,GETTYSBURG,PA,MANUFACTURERS & TRADERS TR CO,NY,11-Feb-04,2004,1,2.0,0,1,1,1,0,N,31-Mar-04,"$30,000.00 ",$0.00 ,1
daf16df94c9,1307785001,"Mad Properties, LLC and Mad Ve",MIDWAY,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,18-May-05,2005,4,1.0,1,4,1,2,N,N,30-Jun-05,"$79,000.00 ",$0.00 ,1
6c4a8d075ec,2161104001,MB GLICK CO INC,LANCASTER,PA,GE CAP. SMALL BUS. FINAN CORP,TX,26-Jun-98,1998,15,1.0,0,0,1,0,0,N,30-Nov-98,"$467,000.00 ",$0.00 ,1
837353c7a40,5616294002,B J'S STEAK & RIB HOUSE,SELINSGROVE,PA,BANK OF AMERICA NATL ASSOC,RI,14-Aug-02,2002,105,1.0,10,115,1,1,0,N,30-Sep-02,"$100,000.00 ",$0.00 ,0
d85cf0b2f00,3229306007,BOAZ DOLLAR VILLAGE Inc.,PHILADELPHIA,PA,"MOREBANK, A DIVISION OF",PA,18-Apr-08,2008,3,1.0,1,4,1,1,T,N,30-Sep-09,"$50,000.00 ",$0.00 ,0
b5b484021e3,5902684002,INTERTRADE ENTERPRISES INC,OAKLAND,PA,CITIZENS BANK NATL ASSOC,RI,26-Nov-02,2003,8,1.0,2,10,1,1,Y,N,30-Jun-03,"$112,118.00 ",$0.00 ,1
2dffff83d5c,5300684005,EMPTY GLASS,PHILADELPHIA,PA,ASIAN BANK,PA,27-Mar-02,2002,2,2.0,0,0,1,1,N,N,31-Aug-02,"$315,000.00 ",$0.00 ,1
6e9e63ee540,9452053005,KEYSTONE ASSET MANAGEMENT,SKIPPACK,PA,UNIVEST BANK AND TRUST CO.,PA,12-Aug-96,1996,4,1.0,0,0,1,0,N,Y,31-May-97,"$45,000.00 ",$0.00 ,1
7560d07a36d,6222674000,DONALD ROBBINS DMD,EXTON,PA,BANK OF AMERICA NATL ASSOC,NC,3-Apr-03,2003,4,1.0,0,4,1,2,0,N,30-Apr-03,"$150,000.00 ",$0.00 ,1
7c3ffb4cdc9,1728514003,CAROLINE CORDEL CORP.,PHILADELPHIA,PA,WELLS FARGO BANK NATL ASSOC,PA,9-Dec-97,1998,5,1.0,0,0,1,0,Y,N,28-Feb-98,"$52,059.00 ",$0.00 ,0
dbab5a7c93b,6007913001,"MORRIS DISTRIBUTORS, INC.",PHILADELPHIA,PA,WELLS FARGO BANK NATL ASSOC,PA,19-Oct-93,1994,43,1.0,0,0,1,0,N,N,31-Jan-94,"$200,000.00 ",$0.00 ,1
decd41e5675,8106503001,WESTERN AUTO  ASSOCIATES STORE,MONTROSE,PA,PEOPLES SECURITY BK & TR CO,PA,22-Feb-95,1995,6,1.0,0,0,88425,0,,N,30-Apr-95,"$180,000.00 ",$0.00 ,1
3884d67e9ec,1690615009,CHRIS RIGGLE dba PICTURE THIS,PITTSBURGH,PA,CITIZENS BANK NATL ASSOC,RI,3-Mar-06,2006,4,1.0,0,4,0,1,N,N,31-Mar-06,"$30,000.00 ",$0.00 ,0
9bb95878b73,6709974009,CONSHOHOCKEN PROPERTIES LLC,CONSHOHOCKEN,PA,BANK OF AMERICA NATL ASSOC,NC,22-Sep-03,2003,3,1.0,0,3,1,1,0,N,30-Nov-03,"$765,000.00 ",$0.00 ,1
6d4a4908ded,6580434009,EDGE ARCHITECTURE INC,PITTSBURGH,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,12-Aug-03,2003,15,1.0,2,15,1,1,Y,N,30-Sep-03,"$150,000.00 ",$0.00 ,1
9c4fafcccba,1535134000,JOSEPH M. DESIMONE ESQ.,BENSALEM,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,8-Sep-97,1997,2,1.0,0,0,1,0,0,N,31-Jan-98,"$152,000.00 ",$0.00 ,1
0a98e0be418,2095475004,"BERKS EMERGENCY PHYSICIANS, LL",READING,PA,CITIZENS BANK NATL ASSOC,RI,30-Oct-06,2007,13,1.0,0,13,0,1,Y,N,30-Nov-06,"$142,207.00 ",$0.00 ,0
95a79297a3b,2781585002,Frank J. Krystofik dba Builtmo,WASHINGTON,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,29-Oct-07,2008,5,1.0,0,5,0,1,T,N,30-Apr-08,"$121,000.00 ",$0.00 ,1
07348d5e205,5498734001,ROXBOROUGH LAW OFFICE LLP,PHILADELPHIA,PA,BANK OF AMERICA NATL ASSOC,RI,28-Jun-02,2002,4,1.0,1,5,1,1,Y,N,30-Jun-07,"$18,000.00 ",$0.00 ,1
2d9f29f7d31,9150743005,"SIDEHILL COPPER WORKS, INC.",ERIE,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,1-Apr-96,1996,2,2.0,0,0,1,0,0,N,30-Nov-96,"$205,000.00 ",$0.00 ,1
0d47f445cd0,4616083008,"ACCU-FIRE FABRICATION, INC.",LANGHORNE,PA,,,24-Oct-91,1992,1,2.0,0,0,1,0,N,N,31-Jan-92,"$450,000.00 ",$0.00 ,1
a7093c5c722,2106076005,MR SANDLESS,EAST STROUDSBURG,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,1-Jun-06,2006,1,1.0,4,5,1,1,Y,N,30-Jun-06,"$61,681.00 ",$0.00 ,0
5adbf377242,3636744004,"SICOM SYSTEMS, INC.",DOYLESTOWN,PA,"TD BANK, NATIONAL ASSOCIATION",PA,15-Mar-00,2000,58,1.0,0,0,1,1,N,N,30-Apr-00,"$700,000.00 ",$0.00 ,1
fab13c51fd6,7628874006,CUSTOM TRUSS INC,GLASGOW,PA,CITIZENS BANK NATL ASSOC,RI,21-Jul-04,2004,16,1.0,0,16,1,1,Y,N,31-Aug-04,"$326,703.00 ",$0.00 ,0
daf9f91656e,8893994002,EXXON-CLAYSVILLE,CLAYSVILLE,PA,COMMUNITY SOUTH BANK,TN,31-May-05,2005,2,2.0,0,0,1,1,N,N,30-Jun-05,"$848,000.00 ",$0.00 ,1
dfaaa0269c4,3928084009,BERGER'S FURNITURE,ALIQUIPPA,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,1-Sep-00,2000,6,1.0,1,6,1,1,0,N,31-Mar-02,"$72,300.00 ",$0.00 ,1
66ff95141ee,3595234007,BRUSTER'S OLD FASHIONED ICE CR,BETHEL PARK,PA,"PNC BANK, NATIONAL ASSOCIATION",DE,18-Feb-00,2000,15,1.0,25,15,10605,1,0,N,30-Jun-00,"$230,000.00 ",$0.00 ,1
18b891fa3e7,6618334010,HUMBERT HEATING & AIR CONDITIO,MONACA,PA,CITIZENS BANK OF PENNSYLVANIA,PA,22-Aug-03,2003,6,1.0,0,6,1,1,Y,N,30-Sep-03,"$35,055.00 ",$0.00 ,1
a9b50fe2f11,5064644001,LIBERTY TAX SERVICE,ROYERFORD,PA,CAPITAL ONE NATL ASSOC,VA,26-Nov-01,2002,4,2.0,0,0,48000,2,0,Y,28-Feb-02,"$35,000.00 ",$0.00 ,1
b8a459b8bdb,2264195005,FAMILY CHIROPRACTIC HEALTHCARE,GREENSBURG,PA,CITIZENS BANK NATL ASSOC,RI,7-Feb-07,2007,5,1.0,1,6,0,1,Y,N,31-Mar-07,"$69,792.00 ",$0.00 ,1
2db53b37bfc,4561473009,SPECTRUM COMMUNICATIONS CORP.,NORRISTOWN,PA,WELLS FARGO BANK NATL ASSOC,SD,22-Aug-91,1991,18,1.0,0,0,1,0,N,N,31-Oct-92,"$25,000.00 ",$0.00 ,1
a1971466742,7625543010,NORTHEAST INDUSTR. MANUF. INC.,GREENVILLE,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,28-Sep-94,1994,25,1.0,0,0,1,0,N,N,31-Jan-95,"$525,000.00 ",$0.00 ,1
171a8bc65be,4695954002,ACCESSIT GROUP INC,KING OF PRUSSIA,PA,"TD BANK, NATIONAL ASSOCIATION",PA,20-Jul-01,2001,1,2.0,5,6,1,1,Y,N,30-Sep-01,"$150,000.00 ",$0.00 ,1
324975324c4,3983905005,Smithco Inc,Wayne,PA,MANUFACTURERS & TRADERS TR CO,NY,23-Mar-10,2010,9,1.0,0,9,0,1,N,N,1-Aug-10,"$500,000.00 ",$0.00 ,1
9afb1c79b46,3378053009,DAVID K. BELL PHOTOGRAPHY,ERIE,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,2-Feb-89,1989,2,1.0,0,0,0,0,N,N,30-Apr-89,"$235,000.00 ",$0.00 ,1
69648d77259,1253955008,"L&S Recycling, Inc.",Sugarloaf,PA,FIRST NATL BK OF PENNSYLVANIA,PA,1-Apr-05,2005,3,2.0,2,3,1,1,N,N,30-Apr-05,"$28,800.00 ",$0.00 ,1
0bd1406fb8c,9054454008,D K T REALTY & KATIE'S PLACE L,JOHNSTOWN,PA,FIRST NATL BK OF PENNSYLVANIA,PA,19-Aug-05,2005,6,2.0,6,6,1,2,0,N,30-Sep-05,"$162,000.00 ",$0.00 ,1
16a866ee5bc,2954275002,"Eslinger Lighting, Inc.",Enola,PA,METRO BANK,PA,13-Feb-08,2008,2,1.0,0,0,0,1,N,N,29-Feb-08,"$15,346.00 ",$0.00 ,1
9dff1d74f18,6227533007,RICHARD CURTIS JOHNSON JR FUNE,NORRISTOWN,PA,"BUSINESS LOAN CENTER, LLC",SC,15-Feb-94,1994,3,1.0,0,0,1,0,N,N,30-Apr-94,"$168,000.00 ",$0.00 ,1
c7b0cda4185,2360974007,PHOENIX COLECTVE INTELLIGENCE,MECHANICSBURG,PA,METRO BANK,PA,29-Sep-98,1998,1,2.0,0,0,1,0,N,N,31-Oct-98,"$25,000.00 ",$0.00 ,0
b734b16986c,7022554010,DJK CONSTRUCTORS INC,NORRISTOWN,PA,CITIZENS BANK NATL ASSOC,RI,11-Dec-03,2004,4,1.0,0,4,1,1,Y,N,31-Jan-04,"$31,015.00 ",$0.00 ,1
f30216ff804,5094014001,PASHA LUXURY SERVICES INC,NEWTOWN,PA,BANK OF AMERICA NATL ASSOC,NC,10-Dec-01,2002,1,1.0,0,1,1,1,0,N,31-Jan-02,"$21,500.00 ",$0.00 ,1
313219aa788,2729795009,MEMORY LANE FLOWER SHOP,NEW KENSINGTON,PA,CITIZENS BANK OF PENNSYLVANIA,PA,27-Sep-07,2007,3,2.0,0,3,0,1,N,N,30-Sep-08,"$26,000.00 ",$0.00 ,1
b8ba63c4c7a,1035204001,SUBWAY SANDWHICH SHOP,HAZLETON,PA,MANUFACTURERS & TRADERS TR CO,NY,14-Mar-97,1997,7,2.0,0,0,78760,0,N,Y,31-May-97,"$68,000.00 ",$0.00 ,1
01d49e71686,9365953006,"PA. MEDICAL TRANSPORT, INC.",ELLWOOD CITY,PA,"PNC BANK, NATIONAL ASSOCIATION",PA,25-Jun-96,1996,80,1.0,0,0,1,0,N,N,30-Nov-96,"$252,000.00 ",$0.00 ,1
